mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
258	252	741	1.5	0	0	6/8	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
258	252	1485/2	0.5	3/8	3/8	6/8	4	1		i[iv	e	i	i	iv		iv							m	1	1	-1, -4, 0		-1	-1
258	252	743	0.5	1/2	1/2	6/8	4	1		iio2	e	i	i	iio2		ii	o	2					o7	1	1	-7, 2, -1, -4		2	-7
258	252	1487/2	0.5	5/8	5/8	6/8	4	1		V2	e	i	i	V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
259	253	744	0.25	0	0	6/8	4	1		i6	e	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
259	253	2977/4	1.25	1/16	1/16	6/8	4	1		V2	e	i	i	V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
259	253	1491/2	0.25	3/8	3/8	6/8	4	1		i6	e	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
259	253	2983/4	1.25	7/16	7/16	6/8	4	1		V2	e	i	i	V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
260	254	747	3.0	0	0	6/8	4	1		i6]	e	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
261	255	750	3.0	0	0	6/8	4	1		i\\	e	i		i		i						\\	m	1	1	0, -3, 1		0	0
